2617.894; 4.735814997448568e-17
2618.376; 4.739465131196675e-17
2618.858; 4.607277163325804e-17
2619.34; 4.525537456547426e-17
2619.822; 4.464498522427981e-17
2620.304; 4.415130780972502e-17
2620.786; 4.37254940322593e-17
2621.269; 4.337805042618471e-17
2621.75; 4.302497478862814e-17
2622.233; 4.274869453546543e-17
2622.715; 4.247010531522743e-17
2623.197; 4.222174993021777e-17
2623.679; 4.1992804026981784e-17
2624.161; 4.1781633469669063e-17
2624.643; 4.1586228892521425e-17
2625.125; 4.140453684839037e-17
2625.607; 4.1224249369187864e-17
2626.09; 4.1075340474763783e-17
2626.572; 4.090748571216004e-17
2627.054; 4.075202560642778e-17
2627.536; 4.0598392179751595e-17
2628.018; 4.0447115185531116e-17
2628.5; 4.029914267915485e-17
2628.982; 4.0156165327869915e-17
2629.464; 4.000864116211127e-17
2629.947; 3.989475146491327e-17
2630.429; 3.976081733285303e-17
2630.911; 3.9644439210024056e-17
2631.393; 3.953436575587384e-17
2631.875; 3.943042009400671e-17
2632.357; 3.9331741967524494e-17
2632.839; 3.9237238384657334e-17
2633.321; 3.9146107698808846e-17
2633.803; 3.9045285671667223e-17
2634.286; 3.8974713211187285e-17
2634.768; 3.887444470761608e-17
2635.25; 3.8785804716783295e-17
2635.732; 3.869764016224824e-17
2636.214; 3.861157213393107e-17
2636.696; 3.8528754652017643e-17
2637.178; 3.8450311231580246e-17
2637.66; 3.836348565167225e-17
2638.143; 3.83113174516828e-17
2638.625; 3.8228786392141356e-17
2639.107; 3.81586039053184e-17
2639.589; 3.808702274764213e-17
2640.071; 3.8014225890865635e-17
2640.553; 3.794066752647097e-17
2641.035; 3.7867811509372343e-17
2641.517; 3.778337114669157e-17
2642.0; 3.7735023778682354e-17
2642.482; 3.765570058068003e-17
2642.964; 3.7592384600606947e-17
2643.446; 3.753120855396269e-17
2643.928; 3.7472073169914657e-17
2644.41; 3.741425763937147e-17
2644.892; 3.7357175779647233e-17
2645.374; 3.7301089249434783e-17
2645.856; 3.7231846388219225e-17
2646.339; 3.719917915368109e-17
2646.821; 3.713197784797015e-17
2647.303; 3.7080264052856106e-17
2647.785; 3.702999563641853e-17
2648.267; 3.6981647459879574e-17
2648.749; 3.693478802784424e-17
2649.231; 3.6889185273199707e-17
2649.713; 3.682903318512052e-17
2650.196; 3.680513584356333e-17
2650.678; 3.6742066169764166e-17
2651.16; 3.669154314691977e-17
2651.642; 3.6639014469738837e-17
2652.124; 3.6585826923748627e-17
2652.606; 3.653292966903479e-17
2653.088; 3.648127172570055e-17
2653.57; 3.643223577288279e-17
2654.052; 3.637067272329473e-17
2654.535; 3.635084267037787e-17
2655.017; 3.6293694329524894e-17
2655.499; 3.625284446828795e-17
2655.981; 3.621165120353145e-17
2656.463; 3.6169787900443606e-17
2656.945; 3.612659700994108e-17
2657.427; 3.6082396702842933e-17
2657.909; 3.6021163483072683e-17
2658.392; 3.599996276646476e-17
2658.874; 3.5938118594039374e-17
2659.356; 3.589339574634764e-17
2659.838; 3.585065268224082e-17
2660.32; 3.581137359406239e-17
2660.802; 3.577598336108268e-17
2661.284; 3.5744902484524837e-17
2661.766; 3.5700080966513815e-17
2662.249; 3.571615475211725e-17
2662.73; 3.563201237935482e-17
2663.213; 3.5648245454331193e-17
2663.695; 3.560292376062341e-17
2664.177; 3.557139040498253e-17
2664.659; 3.553555573116508e-17
2665.141; 3.5496227480323965e-17
2665.623; 3.5454401918754914e-17
2666.105; 3.54122533499923e-17
2666.587; 3.535399010690661e-17
2667.07; 3.534190737346267e-17
2667.552; 3.5288802977821077e-17
2668.034; 3.5255827262316707e-17
2668.516; 3.522489724020435e-17
2668.998; 3.519564999639024e-17
2669.48; 3.5166885615787115e-17
2669.962; 3.5138180362633624e-17
2670.444; 3.509085563323835e-17
2670.927; 3.5087513084526134e-17
2671.409; 3.503805598766241e-17
2671.891; 3.500645239927263e-17
2672.373; 3.4976066436162653e-17
2672.855; 3.4948816987614236e-17
2673.337; 3.49252626546287e-17
2673.819; 3.490501704766405e-17
2674.301; 3.488742771301019e-17
2674.783; 3.485184549514965e-17
2675.266; 3.486050471882433e-17
2675.748; 3.481801478811104e-17
2676.23; 3.4788256054108544e-17
2676.712; 3.475325026420368e-17
2677.194; 3.471562055163673e-17
2677.676; 3.467800459449233e-17
2678.158; 3.464350967598305e-17
2678.64; 3.4593834105422253e-17
2679.123; 3.4615640106608245e-17
2679.604; 3.452557853705514e-17
2680.087; 3.4552313587599385e-17
2680.569; 3.4510959225141646e-17
2681.051; 3.4487426397822447e-17
2681.533; 3.446160833257048e-17
2682.015; 3.4435103194936136e-17
2682.497; 3.440944313682973e-17
2682.979; 3.438678002647331e-17
2683.461; 3.4348192784693607e-17
2683.944; 3.436218279933594e-17
2684.426; 3.4328749213542555e-17
2684.908; 3.431558871902161e-17
2685.39; 3.430212743741301e-17
2685.872; 3.428861263632825e-17
2686.354; 3.42748231481648e-17
2686.836; 3.426126374816895e-17
2687.318; 3.422732982792658e-17
2687.801; 3.4242556433300803e-17
2688.283; 3.4204713395070834e-17
2688.765; 3.418382448667804e-17
2689.247; 3.41600404709688e-17
2689.729; 3.413504410640349e-17
2690.211; 3.410993462324859e-17
2690.693; 3.4085560827646e-17
2691.175; 3.4062939130959956e-17
2691.657; 3.4020740581793674e-17
2692.14; 3.4030149067828366e-17
2692.622; 3.398532796474137e-17
2693.104; 3.395813677446977e-17
2693.586; 3.392819593761801e-17
2694.068; 3.389770607612106e-17
2694.55; 3.3868593177255055e-17
2695.032; 3.3843310231447094e-17
2695.514; 3.3801385108921556e-17
